user_id,date,merchant,amount,location,category
U003,3/7/2025,Netflix,326.45,"Los Gatos, CA",Subscriptions
U003,3/7/2025,Airbnb,317.93,"San Francisco, CA",Travel
U003,3/8/2025,Delta Airlines,50.44,"Atlanta, GA",Travel
U003,3/8/2025,Nike,70.73,"Beaverton, OR",Retail
U003,3/8/2025,Target,17.68,"Minneapolis, MN",Retail
U003,3/9/2025,Sweetgreen,76.5,"New York, NY",Dining
U003,3/10/2025,Chipotle,131.97,"Austin, TX",Dining
U003,3/10/2025,Uber,55.84,"New York, NY",Transportation
U003,3/10/2025,Amazon,255.75,"Seattle, WA",Online Shopping
U003,3/11/2025,Apple,368.79,"Cupertino, CA",Electronics
U003,3/11/2025,Netflix,271.85,"Los Gatos, CA",Subscriptions
U003,3/11/2025,United Airlines,375.67,"Chicago, IL",Travel
U003,3/12/2025,Walmart,399.05,"Bentonville, AR",Retail
U003,3/12/2025,Walmart,368.38,"Bentonville, AR",Retail
U003,3/13/2025,Lyft,382.7,"San Francisco, CA",Transportation
U003,3/13/2025,Amazon,211.66,"Seattle, WA",Online Shopping
U003,3/14/2025,Walmart,47.2,"Bentonville, AR",Retail
U003,3/14/2025,Nike,253.47,"Beaverton, OR",Retail
U003,3/14/2025,Amazon,225.55,"Seattle, WA",Online Shopping
U003,3/15/2025,Apple,315.4,"Cupertino, CA",Electronics
U003,3/15/2025,Exxon,172.25,"Dallas, TX",Gas
U003,3/15/2025,Kroger,258.2,"Plano, TX",Groceries
U003,3/16/2025,H-E-B,28.36,"Austin, TX",Groceries
U003,3/16/2025,Kroger,213.08,"Plano, TX",Groceries
U003,3/17/2025,Costco,167.5,"Plano, TX",Groceries
U003,3/17/2025,Apple,77.08,"Cupertino, CA",Electronics
U003,3/17/2025,Spotify,269.09,"New York, NY",Subscriptions
U003,3/18/2025,DoorDash,256.08,"Seattle, WA",Dining
U003,3/18/2025,DoorDash,67.02,"Seattle, WA",Dining
U003,3/18/2025,Walmart,140.57,"Bentonville, AR",Retail
U003,3/19/2025,Apple,111.39,"Cupertino, CA",Electronics
U003,3/19/2025,DoorDash,174.5,"Seattle, WA",Dining
U003,3/19/2025,Starbucks,259.82,"Austin, TX",Dining
U003,3/20/2025,Starbucks,321.73,"Austin, TX",Dining
U003,3/21/2025,Lyft,180.88,"San Francisco, CA",Transportation
U003,3/21/2025,Uber,247.8,"New York, NY",Transportation
U003,3/21/2025,Shell,228.81,"Dallas, TX",Gas
U003,3/22/2025,Delta Airlines,16.27,"Atlanta, GA",Travel
U003,3/22/2025,Netflix,387.68,"Los Gatos, CA",Subscriptions
U003,3/23/2025,United Airlines,206.23,"Chicago, IL",Travel
U003,3/23/2025,Costco,158.55,"Plano, TX",Groceries
U003,3/23/2025,Apple,169.9,"Cupertino, CA",Electronics
U003,3/24/2025,Walmart,300.33,"Bentonville, AR",Retail
U003,3/24/2025,Starbucks,216,"Austin, TX",Dining
U003,3/24/2025,Amazon,381.1,"Seattle, WA",Online Shopping
U003,3/25/2025,Airbnb,215.22,"San Francisco, CA",Travel
U003,3/25/2025,United Airlines,6.82,"Chicago, IL",Travel
U003,3/26/2025,Airbnb,222.48,"San Francisco, CA",Travel
U003,3/27/2025,Starbucks,331.76,"Austin, TX",Dining
U003,3/28/2025,Sweetgreen,40.4,"New York, NY",Dining
U003,3/28/2025,Airbnb,179.74,"San Francisco, CA",Travel
U003,3/29/2025,Apple,334.56,"Cupertino, CA",Electronics
U003,3/29/2025,Apple,337.51,"Cupertino, CA",Electronics
U003,3/29/2025,Starbucks,186.77,"Austin, TX",Dining
U003,3/30/2025,Kroger,67.11,"Plano, TX",Groceries
U003,3/30/2025,Walmart,121.11,"Bentonville, AR",Retail
U003,3/31/2025,Apple,40.36,"Cupertino, CA",Electronics
U003,3/31/2025,Starbucks,43.97,"Austin, TX",Dining
U003,4/1/2025,Walmart,223.66,"Bentonville, AR",Retail
U003,4/1/2025,United Airlines,170.4,"Chicago, IL",Travel
U003,4/2/2025,Chipotle,121.94,"Austin, TX",Dining
U003,4/2/2025,Spotify,22.82,"New York, NY",Subscriptions
U003,4/2/2025,Walmart,378.5,"Bentonville, AR",Retail
U003,4/3/2025,Shell,223.75,"Dallas, TX",Gas
U003,4/3/2025,DoorDash,72.74,"Seattle, WA",Dining
U003,4/4/2025,United Airlines,147.56,"Chicago, IL",Travel
U003,4/4/2025,Apple,22.36,"Cupertino, CA",Electronics
U003,4/5/2025,Shell,72.14,"Dallas, TX",Gas
U003,4/5/2025,Netflix,11.79,"Los Gatos, CA",Subscriptions
U003,4/6/2025,Sweetgreen,291.23,"New York, NY",Dining
U003,4/6/2025,Amazon,239.75,"Seattle, WA",Online Shopping
U003,4/6/2025,Exxon,235.29,"Dallas, TX",Gas
U003,4/7/2025,Costco,315.31,"Plano, TX",Groceries
U003,4/8/2025,Lyft,364.95,"San Francisco, CA",Transportation
U003,4/9/2025,Walmart,369.46,"Bentonville, AR",Retail
U003,4/10/2025,Lyft,261.62,"San Francisco, CA",Transportation
U003,4/11/2025,Sweetgreen,20.97,"New York, NY",Dining
U003,4/11/2025,Target,134.06,"Minneapolis, MN",Retail
U003,4/12/2025,Spotify,271.03,"New York, NY",Subscriptions
U003,4/12/2025,Sweetgreen,350.78,"New York, NY",Dining
U003,4/12/2025,Shell,329.48,"Dallas, TX",Gas
U003,4/13/2025,Amazon,119.69,"Seattle, WA",Online Shopping
U003,4/13/2025,Airbnb,146.98,"San Francisco, CA",Travel
U003,4/14/2025,Airbnb,138.93,"San Francisco, CA",Travel
U003,4/15/2025,United Airlines,117.92,"Chicago, IL",Travel
U003,4/15/2025,Sweetgreen,171.88,"New York, NY",Dining
U003,4/15/2025,Delta Airlines,195.87,"Atlanta, GA",Travel
U003,4/16/2025,Target,165.44,"Minneapolis, MN",Retail
U003,4/16/2025,DoorDash,176.77,"Seattle, WA",Dining
U003,4/16/2025,Walmart,240.56,"Bentonville, AR",Retail
U003,4/17/2025,Starbucks,283.41,"Austin, TX",Dining
U003,4/17/2025,Spotify,117.54,"New York, NY",Subscriptions
U003,4/18/2025,Amazon,147.36,"Seattle, WA",Online Shopping
U003,4/18/2025,Spotify,182.12,"New York, NY",Subscriptions
U003,4/19/2025,Target,314.56,"Minneapolis, MN",Retail
U003,4/19/2025,DoorDash,70.88,"Seattle, WA",Dining
U003,4/20/2025,Nike,46.89,"Beaverton, OR",Retail
U003,4/21/2025,Netflix,222.85,"Los Gatos, CA",Subscriptions
U003,4/21/2025,Sweetgreen,253.7,"New York, NY",Dining
U003,4/21/2025,Lyft,145.61,"San Francisco, CA",Transportation
U003,4/22/2025,Airbnb,280.26,"San Francisco, CA",Travel
U003,4/22/2025,Sweetgreen,74.4,"New York, NY",Dining
U003,4/22/2025,Target,327.5,"Minneapolis, MN",Retail
U003,4/23/2025,Sweetgreen,297.1,"New York, NY",Dining
U003,4/23/2025,Shell,179.35,"Dallas, TX",Gas
U003,4/24/2025,Shell,60.94,"Dallas, TX",Gas
U003,4/24/2025,Kroger,283.61,"Plano, TX",Groceries
U003,4/25/2025,Amazon,231.94,"Seattle, WA",Online Shopping
U003,4/25/2025,Apple,162.64,"Cupertino, CA",Electronics
U003,4/26/2025,Airbnb,141.26,"San Francisco, CA",Travel
U003,4/27/2025,Airbnb,128.15,"San Francisco, CA",Travel
U003,4/27/2025,Airbnb,314.39,"San Francisco, CA",Travel
U003,4/28/2025,Target,124.3,"Minneapolis, MN",Retail
U003,4/28/2025,Spotify,354.55,"New York, NY",Subscriptions
U003,4/29/2025,Starbucks,265.4,"Austin, TX",Dining
U003,4/30/2025,Nike,87.46,"Beaverton, OR",Retail
U003,4/30/2025,Nike,346.2,"Beaverton, OR",Retail
U003,4/30/2025,Kroger,308.29,"Plano, TX",Groceries
U003,5/1/2025,Shell,76.06,"Dallas, TX",Gas
U003,5/2/2025,Netflix,312.68,"Los Gatos, CA",Subscriptions
U003,5/2/2025,H-E-B,304.99,"Austin, TX",Groceries
U003,5/2/2025,Kroger,363.1,"Plano, TX",Groceries
U003,5/3/2025,Costco,109.36,"Plano, TX",Groceries
U003,5/4/2025,Chipotle,365.83,"Austin, TX",Dining
U003,5/5/2025,Exxon,135.35,"Dallas, TX",Gas
U003,5/5/2025,Spotify,48.41,"New York, NY",Subscriptions
U003,5/5/2025,Apple,243.42,"Cupertino, CA",Electronics
U003,5/6/2025,Walmart,110.77,"Bentonville, AR",Retail
U003,5/6/2025,Kroger,213,"Plano, TX",Groceries
U003,5/7/2025,Airbnb,129.53,"San Francisco, CA",Travel
U003,5/8/2025,Exxon,50.56,"Dallas, TX",Gas
U003,5/8/2025,Nike,211.07,"Beaverton, OR",Retail
U003,5/9/2025,Walmart,215.74,"Bentonville, AR",Retail
U003,5/9/2025,Delta Airlines,229.21,"Atlanta, GA",Travel
U003,5/9/2025,United Airlines,278.91,"Chicago, IL",Travel
U003,5/10/2025,United Airlines,388.81,"Chicago, IL",Travel
U003,5/10/2025,Kroger,39.92,"Plano, TX",Groceries
U003,5/11/2025,Sweetgreen,336.94,"New York, NY",Dining
U003,5/12/2025,Costco,76.14,"Plano, TX",Groceries
U003,5/13/2025,United Airlines,183.26,"Chicago, IL",Travel
U003,5/13/2025,Starbucks,29.15,"Austin, TX",Dining
U003,5/13/2025,United Airlines,190.36,"Chicago, IL",Travel
U003,5/14/2025,Apple,343.45,"Cupertino, CA",Electronics
U003,5/14/2025,Target,42.12,"Minneapolis, MN",Retail
U003,5/14/2025,Nike,145.17,"Beaverton, OR",Retail
U003,5/15/2025,H-E-B,148.25,"Austin, TX",Groceries
U003,5/16/2025,Sweetgreen,84.01,"New York, NY",Dining
U003,5/16/2025,Delta Airlines,284.16,"Atlanta, GA",Travel
U003,5/17/2025,Shell,385.09,"Dallas, TX",Gas
U003,5/18/2025,Uber,282.96,"New York, NY",Transportation
U003,5/19/2025,Delta Airlines,286.51,"Atlanta, GA",Travel
U003,5/19/2025,Delta Airlines,81.16,"Atlanta, GA",Travel
U003,5/20/2025,Shell,119.22,"Dallas, TX",Gas
U003,5/20/2025,Netflix,210.59,"Los Gatos, CA",Subscriptions
U003,5/21/2025,Exxon,26.63,"Dallas, TX",Gas
U003,5/22/2025,H-E-B,5.28,"Austin, TX",Groceries
U003,5/22/2025,Amazon,19.08,"Seattle, WA",Online Shopping
U003,5/22/2025,Uber,113.51,"New York, NY",Transportation
U003,5/23/2025,Spotify,374.89,"New York, NY",Subscriptions
U003,5/23/2025,Walmart,117.17,"Bentonville, AR",Retail
U003,5/24/2025,H-E-B,189.49,"Austin, TX",Groceries
U003,5/25/2025,Nike,126.86,"Beaverton, OR",Retail
U003,5/25/2025,Spotify,358.21,"New York, NY",Subscriptions
U003,5/25/2025,Amazon,105.37,"Seattle, WA",Online Shopping
U003,5/26/2025,Chipotle,137.4,"Austin, TX",Dining
U003,5/26/2025,Spotify,321.91,"New York, NY",Subscriptions
U003,5/26/2025,Walmart,125.6,"Bentonville, AR",Retail
U003,5/27/2025,Kroger,370.9,"Plano, TX",Groceries
U003,5/27/2025,Kroger,207.81,"Plano, TX",Groceries
U003,5/28/2025,Airbnb,96.25,"San Francisco, CA",Travel
U003,5/29/2025,Target,35.63,"Minneapolis, MN",Retail
U003,5/29/2025,Costco,173.47,"Plano, TX",Groceries
U003,5/30/2025,Apple,193.49,"Cupertino, CA",Electronics
U003,5/31/2025,Lyft,244.58,"San Francisco, CA",Transportation
U003,5/31/2025,Shell,168.59,"Dallas, TX",Gas
U003,6/1/2025,Spotify,205.13,"New York, NY",Subscriptions
U003,6/1/2025,Starbucks,342.54,"Austin, TX",Dining
U003,6/1/2025,Delta Airlines,318.83,"Atlanta, GA",Travel
U003,6/2/2025,Spotify,249.3,"New York, NY",Subscriptions
U003,6/2/2025,Airbnb,34.37,"San Francisco, CA",Travel
U003,6/2/2025,H-E-B,15.94,"Austin, TX",Groceries
U003,6/3/2025,Amazon,123.69,"Seattle, WA",Online Shopping
U003,6/3/2025,Exxon,65.8,"Dallas, TX",Gas
U003,6/3/2025,Exxon,146.15,"Dallas, TX",Gas
U003,6/4/2025,Delta Airlines,93.81,"Atlanta, GA",Travel
U003,6/5/2025,DoorDash,48.12,"Seattle, WA",Dining
U003,6/5/2025,Starbucks,252.33,"Austin, TX",Dining
U003,6/5/2025,Airbnb,215.47,"San Francisco, CA",Travel
U003,6/6/2025,Apple,324.61,"Cupertino, CA",Electronics
U003,6/6/2025,Kroger,181.61,"Plano, TX",Groceries
U003,6/6/2025,Delta Airlines,228.18,"Atlanta, GA",Travel
U003,6/7/2025,Nike,110.87,"Beaverton, OR",Retail
U003,6/8/2025,Exxon,365.94,"Dallas, TX",Gas
U003,6/8/2025,Apple,172.11,"Cupertino, CA",Electronics
U003,6/9/2025,United Airlines,222.68,"Chicago, IL",Travel
U003,6/9/2025,Starbucks,337.29,"Austin, TX",Dining
U003,6/10/2025,United Airlines,116.95,"Chicago, IL",Travel
U003,6/11/2025,Delta Airlines,347.23,"Atlanta, GA",Travel
U003,6/11/2025,Amazon,225.4,"Seattle, WA",Online Shopping
U003,6/11/2025,Nike,85.63,"Beaverton, OR",Retail
U003,6/12/2025,Nike,341.89,"Beaverton, OR",Retail
U003,6/12/2025,Kroger,380.01,"Plano, TX",Groceries
U003,6/13/2025,United Airlines,380.45,"Chicago, IL",Travel
U003,6/14/2025,Lyft,376.05,"San Francisco, CA",Transportation
U003,6/14/2025,DoorDash,182.1,"Seattle, WA",Dining
U003,6/15/2025,Target,387.34,"Minneapolis, MN",Retail
U003,6/16/2025,Lyft,200.45,"San Francisco, CA",Transportation
U003,6/16/2025,Delta Airlines,239.26,"Atlanta, GA",Travel
U003,6/16/2025,Kroger,278.48,"Plano, TX",Groceries
U003,6/17/2025,Walmart,312.65,"Bentonville, AR",Retail
U003,6/17/2025,Apple,292.93,"Cupertino, CA",Electronics
U003,6/18/2025,Sweetgreen,279.4,"New York, NY",Dining
U003,6/19/2025,Chipotle,54.68,"Austin, TX",Dining
U003,6/19/2025,Airbnb,332.65,"San Francisco, CA",Travel
U003,6/19/2025,Nike,332.58,"Beaverton, OR",Retail
U003,6/20/2025,Airbnb,313.06,"San Francisco, CA",Travel
U003,6/20/2025,Amazon,275.82,"Seattle, WA",Online Shopping
U003,6/21/2025,Sweetgreen,192.39,"New York, NY",Dining
U003,6/21/2025,Starbucks,71.15,"Austin, TX",Dining
U003,6/22/2025,DoorDash,332.03,"Seattle, WA",Dining
U003,6/22/2025,H-E-B,274.21,"Austin, TX",Groceries
U003,6/22/2025,Amazon,351.47,"Seattle, WA",Online Shopping
U003,6/23/2025,Uber,216.27,"New York, NY",Transportation
U003,6/24/2025,Spotify,309.39,"New York, NY",Subscriptions
U003,6/24/2025,Delta Airlines,33.48,"Atlanta, GA",Travel
U003,6/24/2025,Chipotle,213.94,"Austin, TX",Dining
U003,6/25/2025,Chipotle,31.51,"Austin, TX",Dining
U003,6/25/2025,Airbnb,29.03,"San Francisco, CA",Travel
U003,6/25/2025,Lyft,269.87,"San Francisco, CA",Transportation
U003,6/26/2025,Costco,336.91,"Plano, TX",Groceries
U003,6/27/2025,Nike,234.6,"Beaverton, OR",Retail
U003,6/27/2025,Sweetgreen,104.24,"New York, NY",Dining
U003,6/28/2025,Walmart,397.59,"Bentonville, AR",Retail
U003,6/29/2025,Chipotle,21.68,"Austin, TX",Dining
U004,1/1/2025,Spotify,310.08,"New York, NY",Subscriptions
U004,1/2/2025,Exxon,9.5,"Dallas, TX",Gas
U004,1/2/2025,Spotify,46.36,"New York, NY",Subscriptions
U004,1/2/2025,United Airlines,247.16,"Chicago, IL",Travel
U004,1/3/2025,H-E-B,88.35,"Austin, TX",Groceries
U004,1/4/2025,Chipotle,203.24,"Austin, TX",Dining
U004,1/4/2025,Apple,276.42,"Cupertino, CA",Electronics
U004,1/5/2025,Lyft,193.63,"San Francisco, CA",Transportation
U004,1/5/2025,Target,98.18,"Minneapolis, MN",Retail
U004,1/5/2025,Chipotle,207.05,"Austin, TX",Dining
U004,1/6/2025,Exxon,73.15,"Dallas, TX",Gas
U004,1/7/2025,Netflix,104.11,"Los Gatos, CA",Subscriptions
U004,1/7/2025,Airbnb,189.24,"San Francisco, CA",Travel
U004,1/7/2025,Walmart,385.06,"Bentonville, AR",Retail
U004,1/8/2025,Lyft,18.19,"San Francisco, CA",Transportation
U004,1/8/2025,Starbucks,79.47,"Austin, TX",Dining
U004,1/8/2025,Shell,140.85,"Dallas, TX",Gas
U004,1/9/2025,Kroger,344.78,"Plano, TX",Groceries
U004,1/10/2025,Sweetgreen,329.41,"New York, NY",Dining
U004,1/10/2025,Starbucks,68.94,"Austin, TX",Dining
U004,1/10/2025,United Airlines,390.85,"Chicago, IL",Travel
U004,1/11/2025,Apple,176.89,"Cupertino, CA",Electronics
U004,1/12/2025,Netflix,229.24,"Los Gatos, CA",Subscriptions
U004,1/12/2025,Nike,25.61,"Beaverton, OR",Retail
U004,1/13/2025,Uber,72.17,"New York, NY",Transportation
U004,1/13/2025,Exxon,108.19,"Dallas, TX",Gas
U004,1/13/2025,Chipotle,144.71,"Austin, TX",Dining
U004,1/14/2025,Nike,243.15,"Beaverton, OR",Retail
U004,1/14/2025,H-E-B,257.53,"Austin, TX",Groceries
U004,1/14/2025,Amazon,33.1,"Seattle, WA",Online Shopping
U004,1/15/2025,Airbnb,212.95,"San Francisco, CA",Travel
U004,1/16/2025,Airbnb,158.28,"San Francisco, CA",Travel
U004,1/16/2025,Walmart,251.97,"Bentonville, AR",Retail
U004,1/16/2025,Uber,134.37,"New York, NY",Transportation
U004,1/17/2025,Lyft,227.16,"San Francisco, CA",Transportation
U004,1/17/2025,H-E-B,95.06,"Austin, TX",Groceries
U004,1/17/2025,H-E-B,229.59,"Austin, TX",Groceries
U004,1/18/2025,DoorDash,230.51,"Seattle, WA",Dining
U004,1/18/2025,Kroger,231.74,"Plano, TX",Groceries
U004,1/19/2025,Spotify,64.55,"New York, NY",Subscriptions
U004,1/19/2025,Apple,388.71,"Cupertino, CA",Electronics
U004,1/20/2025,Nike,309.96,"Beaverton, OR",Retail
U004,1/20/2025,DoorDash,5.6,"Seattle, WA",Dining
U004,1/21/2025,Kroger,327.63,"Plano, TX",Groceries
U004,1/22/2025,Spotify,282.74,"New York, NY",Subscriptions
U004,1/23/2025,Chipotle,62.44,"Austin, TX",Dining
U004,1/23/2025,Delta Airlines,57.6,"Atlanta, GA",Travel
U004,1/24/2025,Apple,179.32,"Cupertino, CA",Electronics
U004,1/24/2025,Airbnb,228.18,"San Francisco, CA",Travel
U004,1/25/2025,Delta Airlines,106.05,"Atlanta, GA",Travel
U004,1/26/2025,Uber,125.84,"New York, NY",Transportation
U004,1/26/2025,United Airlines,231.28,"Chicago, IL",Travel
U004,1/26/2025,Costco,187.13,"Plano, TX",Groceries
U004,1/27/2025,Kroger,337.6,"Plano, TX",Groceries
U004,1/27/2025,H-E-B,381.01,"Austin, TX",Groceries
U004,1/28/2025,Amazon,272.5,"Seattle, WA",Online Shopping
U004,1/29/2025,Starbucks,101.82,"Austin, TX",Dining
U004,1/30/2025,Kroger,44.41,"Plano, TX",Groceries
U004,1/30/2025,Shell,260.64,"Dallas, TX",Gas
U004,1/30/2025,Kroger,75.93,"Plano, TX",Groceries
U004,1/31/2025,Delta Airlines,12.32,"Atlanta, GA",Travel
U004,1/31/2025,Airbnb,240.17,"San Francisco, CA",Travel
U004,1/31/2025,Chipotle,88.21,"Austin, TX",Dining
U004,2/1/2025,Kroger,48.89,"Plano, TX",Groceries
U004,2/2/2025,Kroger,380.78,"Plano, TX",Groceries
U004,2/3/2025,Nike,354.2,"Beaverton, OR",Retail
U004,2/3/2025,Nike,150.41,"Beaverton, OR",Retail
U004,2/3/2025,Netflix,74.18,"Los Gatos, CA",Subscriptions
U004,2/4/2025,Shell,331.69,"Dallas, TX",Gas
U004,2/5/2025,Lyft,378.52,"San Francisco, CA",Transportation
U004,2/6/2025,Spotify,154.06,"New York, NY",Subscriptions
U004,2/6/2025,Uber,135.51,"New York, NY",Transportation
U004,2/6/2025,DoorDash,8.32,"Seattle, WA",Dining
U004,2/7/2025,Kroger,140.64,"Plano, TX",Groceries
U004,2/8/2025,Nike,267.57,"Beaverton, OR",Retail
U004,2/9/2025,H-E-B,18.05,"Austin, TX",Groceries
U004,2/9/2025,Lyft,383.07,"San Francisco, CA",Transportation
U004,2/10/2025,Exxon,104.52,"Dallas, TX",Gas
U004,2/10/2025,Starbucks,183.72,"Austin, TX",Dining
U004,2/11/2025,Kroger,126.86,"Plano, TX",Groceries
U004,2/11/2025,H-E-B,67.08,"Austin, TX",Groceries
U004,2/12/2025,Sweetgreen,58.72,"New York, NY",Dining
U004,2/12/2025,Sweetgreen,391.53,"New York, NY",Dining
U004,2/13/2025,Starbucks,370.44,"Austin, TX",Dining
U004,2/14/2025,United Airlines,246.93,"Chicago, IL",Travel
U004,2/14/2025,Chipotle,362.08,"Austin, TX",Dining
U004,2/15/2025,Apple,28.38,"Cupertino, CA",Electronics
U004,2/15/2025,Netflix,77.25,"Los Gatos, CA",Subscriptions
U004,2/15/2025,Chipotle,16.17,"Austin, TX",Dining
U004,2/16/2025,Kroger,94.97,"Plano, TX",Groceries
U004,2/17/2025,Chipotle,69.95,"Austin, TX",Dining
U004,2/17/2025,Exxon,90,"Dallas, TX",Gas
U004,2/18/2025,Amazon,97.94,"Seattle, WA",Online Shopping
U004,2/19/2025,Delta Airlines,319.17,"Atlanta, GA",Travel
U004,2/19/2025,H-E-B,260.02,"Austin, TX",Groceries
U004,2/19/2025,H-E-B,371.74,"Austin, TX",Groceries
U004,2/20/2025,Lyft,244.24,"San Francisco, CA",Transportation
U004,2/20/2025,Amazon,224.96,"Seattle, WA",Online Shopping
U004,2/21/2025,Exxon,344.36,"Dallas, TX",Gas
U004,2/21/2025,Starbucks,40.08,"Austin, TX",Dining
U004,2/22/2025,Apple,129.89,"Cupertino, CA",Electronics
U004,2/22/2025,Kroger,157.18,"Plano, TX",Groceries
U004,2/22/2025,Uber,277.16,"New York, NY",Transportation
U004,2/23/2025,Delta Airlines,285.68,"Atlanta, GA",Travel
U004,2/23/2025,Apple,315.9,"Cupertino, CA",Electronics
U004,2/23/2025,Netflix,214.48,"Los Gatos, CA",Subscriptions
U004,2/24/2025,H-E-B,223.6,"Austin, TX",Groceries
U004,2/25/2025,Lyft,188.43,"San Francisco, CA",Transportation
U004,2/25/2025,Target,162.02,"Minneapolis, MN",Retail
U004,2/25/2025,Airbnb,357.38,"San Francisco, CA",Travel
U004,2/26/2025,Apple,244.71,"Cupertino, CA",Electronics
U004,2/26/2025,Walmart,85.49,"Bentonville, AR",Retail
U004,2/26/2025,Costco,40.53,"Plano, TX",Groceries
U004,2/27/2025,Kroger,31.94,"Plano, TX",Groceries
U004,2/27/2025,Airbnb,282.25,"San Francisco, CA",Travel
U004,2/27/2025,Netflix,46.29,"Los Gatos, CA",Subscriptions
U004,2/28/2025,Costco,192.52,"Plano, TX",Groceries
U004,3/1/2025,H-E-B,274.53,"Austin, TX",Groceries
U004,3/1/2025,Spotify,291.49,"New York, NY",Subscriptions
U004,3/1/2025,Apple,334.59,"Cupertino, CA",Electronics
U004,3/2/2025,Spotify,326.06,"New York, NY",Subscriptions
U004,3/2/2025,DoorDash,346.8,"Seattle, WA",Dining
U004,3/2/2025,Walmart,59.25,"Bentonville, AR",Retail
U004,3/3/2025,Exxon,241.52,"Dallas, TX",Gas
U004,3/4/2025,Starbucks,145.12,"Austin, TX",Dining
U004,3/4/2025,Exxon,388.23,"Dallas, TX",Gas
U004,3/5/2025,DoorDash,8.76,"Seattle, WA",Dining
U004,3/5/2025,Sweetgreen,230.97,"New York, NY",Dining
U004,3/5/2025,Amazon,23.1,"Seattle, WA",Online Shopping
U004,3/6/2025,Netflix,165.66,"Los Gatos, CA",Subscriptions
U004,3/6/2025,Spotify,399.9,"New York, NY",Subscriptions
U004,3/7/2025,Delta Airlines,200.83,"Atlanta, GA",Travel
U004,3/7/2025,Walmart,31.74,"Bentonville, AR",Retail
U004,3/7/2025,Shell,216.52,"Dallas, TX",Gas
U004,3/8/2025,Shell,194.93,"Dallas, TX",Gas
U004,3/9/2025,Amazon,327.82,"Seattle, WA",Online Shopping
U004,3/10/2025,Starbucks,72.65,"Austin, TX",Dining
U004,3/10/2025,Sweetgreen,124.98,"New York, NY",Dining
U004,3/10/2025,Amazon,162.71,"Seattle, WA",Online Shopping
U004,3/11/2025,Starbucks,14.22,"Austin, TX",Dining
U004,3/12/2025,Uber,285.13,"New York, NY",Transportation
U004,3/13/2025,Exxon,175.08,"Dallas, TX",Gas
U004,3/13/2025,Kroger,388.45,"Plano, TX",Groceries
U004,3/14/2025,Netflix,266.83,"Los Gatos, CA",Subscriptions
U004,3/14/2025,Walmart,73.54,"Bentonville, AR",Retail
U004,3/15/2025,H-E-B,257.02,"Austin, TX",Groceries
U004,3/15/2025,Delta Airlines,71.36,"Atlanta, GA",Travel
U004,3/16/2025,Delta Airlines,324.35,"Atlanta, GA",Travel
U004,3/16/2025,Amazon,272.89,"Seattle, WA",Online Shopping
U004,3/16/2025,Amazon,28.12,"Seattle, WA",Online Shopping
U004,3/17/2025,Nike,295.09,"Beaverton, OR",Retail
U004,3/17/2025,Sweetgreen,134.95,"New York, NY",Dining
U004,3/17/2025,Shell,235.02,"Dallas, TX",Gas
U004,3/18/2025,Costco,82.17,"Plano, TX",Groceries
U004,3/18/2025,Uber,34.81,"New York, NY",Transportation
U004,3/18/2025,Uber,16.18,"New York, NY",Transportation
U004,3/19/2025,Walmart,193.93,"Bentonville, AR",Retail
U004,3/19/2025,Netflix,211.27,"Los Gatos, CA",Subscriptions
U004,3/20/2025,Sweetgreen,8.62,"New York, NY",Dining
U004,3/21/2025,Walmart,229.14,"Bentonville, AR",Retail
U004,3/21/2025,Apple,186.43,"Cupertino, CA",Electronics
U004,3/21/2025,Shell,334.86,"Dallas, TX",Gas
U004,3/22/2025,Lyft,255.15,"San Francisco, CA",Transportation
U004,3/22/2025,Shell,234.19,"Dallas, TX",Gas
U004,3/23/2025,United Airlines,288.7,"Chicago, IL",Travel
U004,3/23/2025,Costco,307.01,"Plano, TX",Groceries
U004,3/24/2025,Walmart,296.34,"Bentonville, AR",Retail
U004,3/24/2025,Spotify,33.7,"New York, NY",Subscriptions
U004,3/24/2025,Exxon,133.08,"Dallas, TX",Gas
U004,3/25/2025,Amazon,345.42,"Seattle, WA",Online Shopping
U004,3/25/2025,Uber,349.33,"New York, NY",Transportation
U004,3/26/2025,Amazon,355.67,"Seattle, WA",Online Shopping
U004,3/27/2025,Amazon,16.33,"Seattle, WA",Online Shopping
U004,3/27/2025,Nike,254.05,"Beaverton, OR",Retail
U004,3/28/2025,Airbnb,222.54,"San Francisco, CA",Travel
U004,3/28/2025,Airbnb,45.56,"San Francisco, CA",Travel
U004,3/28/2025,Airbnb,127.63,"San Francisco, CA",Travel
U004,3/29/2025,Sweetgreen,328.87,"New York, NY",Dining
U004,3/29/2025,Delta Airlines,265.14,"Atlanta, GA",Travel
U004,3/29/2025,Lyft,17.35,"San Francisco, CA",Transportation
U004,3/30/2025,Amazon,174.3,"Seattle, WA",Online Shopping
U004,3/31/2025,Delta Airlines,12.1,"Atlanta, GA",Travel
U004,3/31/2025,Chipotle,280.16,"Austin, TX",Dining
U004,3/31/2025,DoorDash,45.67,"Seattle, WA",Dining
U004,4/1/2025,Costco,223.77,"Plano, TX",Groceries
U004,4/1/2025,Nike,237.57,"Beaverton, OR",Retail
U004,4/2/2025,H-E-B,252.52,"Austin, TX",Groceries
U004,4/2/2025,Netflix,213.54,"Los Gatos, CA",Subscriptions
U004,4/3/2025,Uber,33.3,"New York, NY",Transportation
